YM,Year,Month,Flow,Banff_precip,Ghost RS_precip,Lake Louise_precip,Elbow Ranger Station_precip,Calgary Intl A_precip,Three Isle Lake_avetemp_avg_temp,Cuthead Lake_avetemp_avg_temp,Banff_avetemp_avg_temp,Ghost RS_avetemp_avg_temp,Lake Louise_avetemp_avg_temp,Skoki Mountain_avetemp_avg_temp,Sunshine Village_avetemp_avg_temp,Little Elbow Summit_avetemp_avg_temp,Forget-me-not Mountain_avetemp_avg_temp,Elbow Ranger Station_avetemp_avg_temp,Scotch Camp_avetemp_avg_temp,Dogrib Creek_avetemp_avg_temp,Calgary Intl A_avetemp_avg_temp,Banff_max_temp,Ghost RS_max_temp,Lake Louise_max_temp,Elbow Ranger Station_max_temp,Calgary Intl A_max_temp,Three Isle Lake_min_temp,Cuthead Lake_min_temp,Banff_min_temp,Ghost RS_min_temp,Lake Louise_min_temp,Elbow Ranger Station_min_temp,Calgary Intl A_min_temp,nao.long,pdo.timeseries.cobe2-sst,pdo.timeseries.ersstv5,pdo.timeseries.hdsst1-1,pdo.timeseries.sstens,pna,SOI.dp3,amo,nino4.long.anom,nino3.long.anom,nino34.long.anom,AO,SD_BA801_802_808,SD_BL804_805,SD_BA810,SW_BA801_802_808,SW_BL804_805,SW_BA810
Feb-02,2002,2,0,17.5,18.28999,55.04,33.8,9.4,-8.087920108,-9.9,-6.2,-4.36,-8.9,-9.8,-10.6,-8.7,-4.8,-4,-5.7,-7,-3.2,6.9,2.26,4.5,14.5,14.1,-30.784852,-29.3,-32.1,-10.96,-31.5,-27.3,-22.6,3.01,-1.078,-0.961,-0.868,-1.014,-0.11,0.644,0.44,0.25,-0.2,0,1.304,70.33333333,0,0,149.3333333,0,0
Mar-02,2002,3,18.951,60.2,29.97,38.02,45.2,16.6,-12.13682,-13,-10.3,-10.76,-9.7,-12.8,-13,-12.6,-11.1,-10.8,-11,-12.3,-12.2,9.8,-3.44,12,13.3,14,-36.06907,-34.8,-33.7,-18.04,-33.4,-37,-31,0.09,-0.897,-0.779,-0.465,-0.757,-1.56,-0.807,0.43,0.26,0.2,0.11,0.902,83.33333333,0,134,197.3333333,0,333
Apr-02,2002,4,29.5396,64.4,39.88,73.02,35.5,20.5,-3.86428,-4.5,-0.2,-0.299306,-0.7,-3.7,-5.2,-4,-2.6,-1,-2.4,-4.5,1.1,14.6,9.83042,11.8,14.6,19.7,-27.72422,-24.8,-23.8,-11.08693,-25.3,-23.3,-20.4,0.91,-0.893,-0.701,-0.589,-0.759,-2.4,-0.477,0.3,0.37,0.06,0.14,0.748,91.33333333,72.5,144,249,187.5,406
May-02,2002,5,92.699,43.7,81.27999,54.22,100.3,34,0.13108,0.1,4.8,5.15618,3.8,0.6,-0.3,0.5,2.5,4.4,2.7,0,6.6,19.7,19.378048,19.4,21.6,23.4,-18.47471,-16.6,-11.4,-7.29345,-11.4,-14.6,-7.4,-0.05,-1.231,-0.996,-0.788,-1.055,-0.56,-1.543,0.09,0.37,0.15,0.21,0.401,0,0,138,0,0,465
Jun-02,2002,6,375.438,63.6,57.66,30.72,138.5,58.6,4.647139785,6.8,11.5,7.110244,10.2,7.5,6.5,6.5,9.8,11.6,9.6,7.8,14.4,29.2,17.785056,27.6,30.4,33.5,-8.06,-5.9,-1.9,-1.29511,-3.1,-3.6,0.4,0.9,-0.916,-0.868,-0.811,-0.907,0.06,-1.023,0.01,0.59,0.42,0.68,0.573,0,0,88,0,0,350
Jul-02,2002,7,215.9568,15.8,12.46001,12.4,22.9,34.6,10.77878,11,15.2,14.274454,13.3,10.7,10.8,11.4,14.6,15.2,12.7,11.5,18.3,34,28.333158,31.5,35,34.2,-1.48035,-1.7,0.6,1.11862,-2.5,-1.4,3.4,-0.71,-0.342,-0.422,0.139,-0.204,0.4,-0.696,-0.02,0.59,0.27,0.57,0.328,0,0,0,0,0,0
Aug-02,2002,8,102.072,49.4,89.65999,59.7,82.3,57.4,7.86142,8.1,12,11.872712,11,8.2,7.9,7.7,10,11.5,9.6,7.8,14.2,27.3,27.294218,26.7,28.8,30.7,-1.33049,-2.4,-1.7,-0.903862,-1.9,-2,1.9,-0.61,0.312,0.285,0.138,0.269,0.61,-1.622,0.22,0.62,0.34,0.7,-0.229,0,0,0,0,0,0
Sep-02,2002,9,79.09725,68.4,62.99,53.88,67.4,58.2,4.75784,4,8.3,7.840446,7.4,4.7,3.9,4.6,7,7.7,6.2,3.8,10.1,24.9,16.84211,23.7,26.4,27.2,-5.11837,-6.8,-4.2,0.16016,-5.3,-4.3,-0.4,-3.58,0.212,0.123,-0.043,0.114,0.6,-0.658,0.26,0.62,0.51,0.82,-0.043,0,0,0,0,0,0
Oct-02,2002,10,0,18.6,30.22,29.98,51.3,23.6,-3.30686,2.52528,0.4,0.05417,-0.4,-3.873493333,-3.4,-2.78222,0.29214,0.4,-0.34927,-0.87763,1.9,16,13.612502,13.1,18,18.4,-21.48768,-13.18989,-22.2,-15.733154,-23.7,-23.5,-18.1,-1.5,0.245,0.3,-0.08,0.184,-0.55,-0.787,0.35,0.8,0.93,1.16,-1.489,0,0,0,0,0,0
Nov-02,2002,11,0,9.5,9.15,47.12,9.7,10,-2.89242,-2.6,0,0.826628,-3.1,-3.1,-3.5,-1.6,1.5,1.7,0.8,-0.4,2.7,11,9.902988,7.2,17.6,17.3,-18.13244,-16.6,-13.6,-8.72114,-21.2,-15.6,-12.9,-0.27,1.043,1.081,0.753,1.042,1.46,-0.595,0.31,0.95,1.24,1.41,-1.425,0,0,0,0,0,0
Dec-02,2002,12,0,9.8,5.59,37.02,5,10.2,-8.61294,-9.1,-6.9,-2.998154,-10.2,-9.9,-9.1,-7.7,-4.1,-4.3,-5.8,-5.9,-2.9,8,8.778116,2.4,12.8,12.3,-22.97951,-19.6,-22.9,-17.777052,-27,-20.6,-20,-0.98,1.171,1.473,1.003,1.32,1.28,-1.296,0.21,0.84,1.25,1.41,-1.592,0,0,0,0,0,0
Jan-03,2003,1,0,8.4,5.33,27.48,5.5,5.6,-7.34186,-7.7,-7,-4.339632,-9.6,-8.8,-8.2,-6.3,-3.8,-5.3,-4.8,-5.5,-6.3,6.7,7.955074,2.5,18.5,17.6,-27.638,-27.6,-33.6,-21.896706,-32.1,-30.6,-26.9,0.15,1.173,1.442,0.972,1.291,1.01,-0.305,0.25,0.71,0.71,0.98,-0.472,0,0,0,0,0,0
Feb-03,2003,2,0,16.7,23.12,30.68,28.8,21.7,-9.54062,-8.8,-6.7,-7.323724,-8.5,-9.3,-9.5,-8.7,-6.3,-6.8,-6.4,-7.4,-7.2,5.2,2.72,4,10.2,8.4,-36.09575,-27.9,-36.9,-18.48,-34.8,-33.2,-25.5,1.34,0.937,1.262,0.693,1.051,0.68,-0.899,0.19,0.69,0.28,0.64,0.128,41.33333333,0,71,84.66666667,0,140
Mar-03,2003,3,28.9535,33.8,26.92,42.22,29.7,15.8,-10.55720652,-8.8,-4.6,-4.799208,-5.7,-7.8,-9.1,-7.6,-5.4,-4.2,-6.4,-7.9,-4.8,11.2,7.606958,9.1,17.3,19.5,-32.750842,-34.7,-33,-18.900902,-29.5,-33.4,-32.3,1.08,0.912,1.282,0.763,1.059,-0.36,-0.915,0.31,0.65,0.1,0.48,0.933,54.66666667,0,84,110,0,193
Apr-03,2003,4,48.5816,78,95.25,70.66,94.4,81.8,-2.44385,-2,2.7,5.610008,1.6,1,-2.7,-1.6,0.4,2.1,0.5,-1.7,3.5,19.3,16.6633,16.1,19.2,22.1,-17.13873,-15.8,-17.6,-5.011896,-13.9,-18.1,-13,-1.74,0.509,0.529,0.528,0.549,-0.1,-0.477,0.22,0.42,-0.42,-0.03,-0.178,60.33333333,53,114,168.3333333,149.5,312
May-03,2003,5,141.0535,37,37.33,45.42,39.1,34.5,0.71061,1.5,6.1,8.470204,5,5,0.4,2.2,4.8,6.4,4.2,1.5,8.3,25.1,19.88727,22.7,28.1,28.6,-14.18989,-11,-6.2,-1.432918,-6.7,-7.3,-5.1,1.17,0.002,0.324,0.102,0.143,-1.85,-0.849,0.27,0.09,-0.89,-0.52,1.017,0,0,104,0,0,389
Jun-03,2003,6,261.3735,58.6,72.14,49.72,74.2,104.8,5.441053763,6.9,11.7,10.272524,10.3,10.5,6.3,7.1,10,11.4,9.3,7.5,13.7,33,24.264578,26.8,29.8,29.3,-4.22,-2.9,-0.8,-0.769694,-1.5,-2.5,2.4,-0.86,-0.044,-0.182,0.186,-0.015,-0.53,-1.751,0.26,0.19,-0.5,-0.19,-0.102,0,0,58,0,0,241
Jul-03,2003,7,142.8658,15.4,40.89,47.18,21.1,42.2,11.4203,11.4,15.3,13.06,13.8,13.8,11.4,12.2,14.4,15,13,11.8,17.5,31.5,21.46,29.7,32.8,31.7,-0.95844,0,0.8,4.64,0.1,-0.6,4.3,0.09,0.56,0.493,0.625,0.619,0.73,0.258,0.42,0.25,0.01,0.14,0.075,0,0,0,0,0,0
Aug-03,2003,8,92.34275,12.3,13.21,35.4,63.7,39.3,11.62723,12.3,15.8,14.332714,14.3,13.5,13.4,12.5,14.6,15.3,13.5,12.4,18,32.7,26.81556,30.6,33.1,32.8,-1.5479,0.3,-3.1,2.20649,-1.5,-0.5,2.4,-0.99,0.629,0.745,0.778,0.785,-0.31,-0.348,0.62,0.22,0.07,0.05,-0.28,0,0,0,0,0,0
Sep-03,2003,9,68.24225,47.8,70.1,40.02,57.2,39.6,4.40482,5.2,9.1,10.44379,7.9,7.2,3.67985,5.9,7.8,9.1,7.1,5.4,11.2,29.2,23.54077,27,31.2,31.2,-8.61471,-12.7,-4.4,-0.453704,-4.8,-4.8,-2.8,0.35,-0.086,0.049,-0.201,-0.059,0.59,-0.183,0.66,0.26,0.02,0.15,0.467,0,0,0,0,0,0
Oct-03,2003,10,0,50.3,39.12,27.94,46.5,30.8,-0.58791,0.9,4.9,2.25631,2.7,-2.949540538,-1.16012,1.5,5,5.7,3.7,2.3,7.5,23.6,12.288014,22.3,24.5,25.3,-25.46864,-24.9,-22.6,-8.270418,-22.7,-28,-20,-3.68,0.488,0.757,0.413,0.593,1.23,-0.265,0.79,0.49,0.39,0.46,-0.67,0,0,0,0,0,0
Nov-03,2003,11,0,56,25.65,45.58,30,13.2,-11.62878,-11.1,-7.9,-6.182412,-9,-9.090746452,-10.7,-9.9,-7,-6.5,-7.8,-9,-5.8,4.1,5.522382,2.3,14.8,10.4,-27.98297,-27.5,-32.2,-21.990788,-32,-31.2,-26.3,0.31,-0.266,-0.02,-0.353,-0.214,-1.65,-0.318,0.51,0.55,0.35,0.39,0.642,0,0,0,0,0,0
Dec-03,2003,12,0,9.5,2.28,29.58,2.9,0.7,-9.045248065,-9.7,-8.7,-4.330444,-12,-9.999999998,-10,-8.6,-4.6,-5,-7,-6.8,-4.9,2.5,5.687952,-0.4,13.5,12.7,-26.435876,-23.4,-26.4,-16.870542,-29.9,-26.3,-21.3,-0.85,-0.573,-0.361,-0.448,-0.48,0.56,0.924,0.53,0.41,0.53,0.32,0.265,0,0,0,0,0,0
Jan-04,2004,1,0,26.8,14.99,46.32,12,16.9,-12.70229,-12.3,-11.4,-10.2,-12.2,-8,-11.7,-10.9,-9.5,-10.6,-10.1,-10.6,-10.5,7.1,-3.18,2.5,11.8,11.2,-40.89758,-35.1,-41,-17.18,-40.1,-34.4,-33.8,0.2,-0.458,-0.226,-0.17,-0.31,-0.12,-1.307,0.51,0.4,0.43,0.26,-1.686,0,0,0,0,0,0
Feb-04,2004,2,0,12.9,6.09,19.46,5.1,2.2,-9.16864,-7.5,-4.3,-2.947434,-7.1,-8.537185226,-7.2,-5.9,-2.4,-2.7,-3.8,-4.7,-3.1,7.3,8.393652,7.4,16.8,11,-26.00108,-22.4,-27.1,-16.629338,-29.6,-27.1,-24.7,-1.23,-0.211,0.032,-0.088,-0.099,1.12,0.774,0.46,0.32,0.14,0.17,-1.528,78.33333333,0,121,169,0,287
Mar-04,2004,3,28.85925,25.2,13.72,35.36,21.5,10.9,-5.85075,-4.7,0.6,-0.356832,-1.5,-5.469569892,-4.3,-3.4,-0.8,0.6,-1.1,-3.4,2,20,11.918076,15.9,21.5,25.4,-19.49712,-19.2,-21.5,-15.828606,-19,-23.1,-17.3,1.07,0.094,0.128,0.157,0.127,0,-0.108,0.39,0.08,-0.06,-0.1,0.318,75.33333333,0,107,177,0,300
Apr-04,2004,4,41.7582,18.4,18.796,30.82,18.7,18,-1.09057,-0.3,4.3,5.573192,3.1,0.20563,0.6,0.4,2.3,3.9,2.1,0,6.1,19.1,18.76473,17.1,21.1,24.3,-17.65843,-11.9,-8.3,-5.554258,-9.6,-8.3,-5.7,1.08,0.101,0.095,0.208,0.144,0.25,-1.912,0.36,0.23,-0.04,0.06,-0.409,70.66666667,55,123,198,169,373
May-04,2004,5,91.74375,43.2,96.52001,59.88,105.9,55.6,2.0398,1.1,6,8.333622,5.1,2.170666667,2.3,1.6,3.5,5.8,3.4,0.8,8.1,20.9,22.728302,18.9,21.7,21.7,-9.79241,-12.8,-5.8,-3.702562,-5.5,-5.4,-3.5,-0.67,0.373,0.496,0.332,0.451,-1.46,1.217,0.17,0.29,-0.32,0.1,-0.094,0,0,98,0,0,345
Jun-04,2004,6,246.4105,60.2,113.792,39.16,99.9,98.2,7.39151,6.9,11.4,7.638092,10.6,5.080847032,7.6,7.63382,9.2,10.8,8.9,7.3,13.1,27.1,17.247202,25.7,25,26.8,-2.74219,-3.9,-2.3,-0.646568,-2.3,-2.8,1.8,-0.38,-0.353,-0.288,-0.441,-0.347,-0.28,-1.908,0.3,0.3,-0.19,0.14,-0.236,0,0,47,0,0,198
Jul-04,2004,7,184.5236,42.2,76.812002,63.6,80.2,54.2,11.54078,10.6,14.9,13.25075,11.71612903,9.532504452,10.2,10.7,12.9,14.3,12.7,10.5,17,30.9,27.349314,28.66,31.8,32.9,1.65305,-0.4,1.4,1.806064,-1.54,0.7,5,-0.3,0.039,0.032,-0.02,0.054,-0.33,-0.715,0.37,0.49,-0.03,0.41,-0.201,0,0,0,0,0,0
Aug-04,2004,8,153.18875,111.2,107.200002,45.26,143.5,58.6,5.946466667,9.7,14.3,11.146392,13.6,4.746980904,6.609494107,9.8,12,13.4,11.6,9.1,15.5,30.1,20.800154,29.5,28,29.3,-4.982596,-0.5,3.7,1.70143,2.1,1.6,4.8,-0.76,0.543,0.292,0.399,0.459,1.52,-0.9,0.46,0.55,0.25,0.66,-0.72,0,0,0,0,0,0
Sep-04,2004,9,124.87575,41.6,23.114,48.4,28.6,30.4,3.7658,3.2,7.8,9.353102,6.3,4.459462366,3.5,3.9,6.6,7.8,5.9,3.7,9.9,21,22.06,19.1,23.1,23,-3.75621,-6.4,-2.4,-1.86,-3.1,-3.6,-3.4,2.51,0.289,0.108,-0.027,0.151,-0.11,-0.314,0.44,0.72,0.33,0.67,0.855,0,0,0,0,0,0
Oct-04,2004,10,0,49.1,44.704,40.96,49.5,24.1,-1.614779634,-1.5,2.5,1.758468,0.9,-2.878047204,-1.1,-0.5,1.7,2.5,1.3,-0.5,4,20,12.849112,17.8,23.5,24,-17.2376,-14.3,-13.1,-8.761974,-16,-12.3,-10.2,-2.18,-0.548,-0.52,-0.68,-0.59,-1.37,-0.423,0.56,0.75,0.47,0.73,-0.515,0,0,0,0,0,0
Nov-04,2004,11,0,18.1,6.604,39.34,12.7,3.4,-5.56563,-6,-2.2,0.976546,-5.3,-7.19004,-5.8,-4.8,-1,-0.6,-2,-3.5,1.6,10,12.413102,5.1,16.3,17.7,-15.92082,-17.3,-17.5,-11.637016,-19.8,-18,-14,-0.55,-0.998,-0.946,-1.186,-1.096,0.29,-1.055,0.52,0.73,0.49,0.62,0.678,0,0,0,0,0,0
Dec-04,2004,12,0,36.3,26.416,41.52,26.6,14.3,-8.39422,-8.8,-7,-3.562668,-9,-10.5101,-8.5,-6.16779,-4.38271,-5.1,-6.2,-7.1,-4.7,5.9,9.23167,4.5,12.8,13.4,-27.25421,-29.7,-25,-22.921516,-25.1,-26.2,-25.1,1.27,-0.712,-0.531,-1.044,-0.791,-0.04,-0.938,0.51,0.75,0.54,0.71,1.23,0,0,0,0,0,0
Jan-05,2005,1,0,31.2,10.922,63.36,16.7,10.2,-11.51457,-11.7,-9.5,-11.04,-11.7,-13.28678,-10.8,-10.7,-7.7,-8.2,-17.8,-9.2,-8.9,10.2,-3.26,6.4,14.6,13,-32.98841,-34,-41.9,-18.78,-39.6,-38.8,-35,1.82,-0.191,-0.068,-0.467,-0.239,-0.62,0.205,0.48,0.82,0.28,0.56,0.356,0,0,0,0,0,0
Feb-05,2005,2,0,35,22.606,44.78,20.4,10.6,-9.17051,-8.1,-5.3,-2.207424,-7.4,-11.39785,-7.7,-6.9,-4,-3.6,-5.02111828,-6,-3.1,10.4,10.39217,7.6,16.2,15.3,-25.01936,-21.4,-28,-19.998992,-24.9,-23.1,-20.2,-2.25,0.063,0.169,-0.013,0.083,-0.11,-2.99,0.31,0.6,-0.11,0.26,-1.271,59.66666667,0,0,159,0,0
Mar-05,2005,3,32.90825,21.6,40.386,40.7,37.1,14.6,-6.50561,-5.8,-0.4,0.143926,-4.4,-6.87285,-5.2,-5.1,-2.2,-0.7,-2.4,-4.4,0.2,13.1,11.859792,5.1,18.1,20.6,-21.71015,-21.7,-17.7,-15.400448,-18.9,-22.1,-16.2,-1.29,0.658,0.795,0.576,0.728,0.56,-0.265,0.47,0.51,-0.16,0.28,-1.348,68.66666667,0,112,169,0,328
Apr-05,2005,4,41.2626,15.2,9.65201,32.3,30.6,8.4,-0.325,-0.38125,0.90625,3.13234,1.7,-1.86755,-0.41875,-1.43125,1.84375,4.03125,2.53125,0.16875,6.1625,22.1,13.772116,19.4,21.6,23.3,-14.6,-17.3,-10.8,-6.857368,-12.6,-12.7,-10.1,0.71,0.515,0.402,0.125,0.381,1,-1.216,0.61,0.37,0.14,0.28,-0.046,74.33333333,41,130,192.6666667,115,372
May-05,2005,5,131.795,21.8,35.699998,25.6,55,18.8,3.096666667,3.656666667,4.746666667,7.6002,6.71,4.45839,3.113333333,2.853333333,6.066666667,8.276666667,6.286666667,3.75,10.93,24.5,20.149416,24.2,21.8,24.1,-11.4,-10.6,-8.3,-3.272472,-6.5,-8.4,-6.4,-0.13,1.118,1.147,0.824,1.112,1.62,-1.458,0.54,0.28,0.25,0.3,-0.763,0,0,90,0,0,302
Jun-05,2005,6,409.679,24.8,316.40001,99.7,511.7,247.6,4.913333333,5.033333333,7.476666667,9.21453,8.913333333,6.40306,4.563333333,4.52,7.383333333,9.686666667,8.023333333,5.223333333,12.26333333,27.4,26.17,25.7,27.2,27.7,-3,-3.2,-1.9,-1.454,-2.6,-1.7,4,-1,0.54,0.528,0.267,0.487,0.42,0.105,0.59,0.24,0.18,0.22,-0.383,0,0,0,0,0,0
Jul-05,2005,7,207.11,33,21.09998,62.6,40.4,19.8,10.2483871,9.196774194,14.35806452,13.61121,12.25483871,9.82316,9.232258065,9.564516129,13.02580645,14.31290323,12.20322581,9.312903226,16.65483871,28,28.09,26.4,31.3,30.6,0.5,-0.8,1.1,0.894,0.2,1.5,4,-0.08,0.119,0.014,0.016,0.063,-0.02,0.057,0.74,0.1,0.12,-0.01,-0.03,0,0,0,0,0,0
Aug-05,2005,8,127.3875,57.3,126.5,43.1,137.2,98.2,9.206451613,8.096774194,12.10322581,11.06613,11.15806452,5.22654529,8.509677419,7.716129032,10.63548387,11.65483871,10.08709677,7.65483871,13.92903226,29,27.47,26.8,30.3,32.3,-1.6,-2.1,-1.3,-0.589,-2.3,-1.1,2,0.94,-0.165,-0.198,-0.091,-0.149,0.69,-0.972,0.74,0.1,0.09,-0.04,0.026,0,0,0,0,0,0
Sep-05,2005,9,125.02125,98.8,111.10001,86.1,157.3,86,3.473333333,1.973333333,6.61,6.80336,5.116666667,2.90878,2.386666667,3.316666667,5.62,6.77,5.19,2.726666667,9.256666667,21.8,20.18,18.9,24.7,25.2,-7.3,-9.8,-7.3,-4.71443,-5.7,-6.6,-3.1,0.5,-0.817,-0.712,-0.85,-0.814,1.32,0.339,0.73,0.1,-0.25,-0.08,0.802,0,0,0,0,0,0
Oct-05,2005,10,0,34,25.90001,48.9,25.7,10.8,0.053333333,-0.88,3.44,5.702776,1.21,1.223061484,-0.986666667,1.193333333,3.583333333,3.686666667,2.856666667,0.783333333,5.79,17.1,18.123622,14.1,22.7,21.6,-8.1,-12.1,-5.6,-5.584516,-8.3,-9.4,-6.5,-0.45,-1.668,-1.566,-1.676,-1.725,1.16,1.117,0.63,0.09,-0.43,-0.15,0.03,0,0,0,0,0,0
Nov-05,2005,11,0,13.7,15.2,14.4,20.3,12.2,-5.853333333,-6.416666667,-2.993333333,1.19638,-5.253333333,-6.05061,-6.673333333,-4.266666667,-1.21,-0.803333333,-2.293333333,-4,0.8,12.2,17.1736,4.9,19.1,20,-20.7,-24.4,-26.1,-22.23894,-23.5,-24.6,-20,-1.01,-1.723,-1.544,-1.68,-1.738,-0.74,-0.418,0.52,-0.04,-0.92,-0.44,0.228,0,0,0,0,0,0
Dec-05,2005,12,0,11.4,4.29999,17,8.5,2.4,-9.28,-9.343333333,-8.59,-2.94728,-10.98,-9.458064515,-9.66,-8.62,-5.543333333,-5.953333333,-7.063333333,-7.196666667,-4.28,8.2,13.36299,2.6,14.1,14.7,-27.7,-26.6,-30.3,-25.23446,-29.5,-28.9,-25.3,-0.81,-0.371,-0.059,-0.459,-0.308,1.07,0.012,0.51,-0.25,-1.27,-0.75,-2.104,0,0,0,0,0,0
Jan-06,2006,1,0,15.9,4.30002,70.8,4.6,6.2,-6.609677419,-7.722580645,-3.151612903,1.00604,-6.261290323,-7.09042,-7.916129032,-6.390322581,-2.177419355,-2.074193548,-3.732258065,-5.516129032,-1.280645161,6.8,12.03719,3.6,13,13,-12.9,-16.9,-15.8,-14.22897,-18.8,-17.8,-14,-0.1,0.286,0.554,0.301,0.404,-0.1,1.294,0.48,-0.54,-0.9,-0.98,-0.17,0,0,0,0,0,0
Feb-06,2006,2,0,13,14.60001,31.7,13.2,20,-11.22962963,-11.25925926,-7.703703704,-3.65538,-10.67407407,-9.3405,-11.58518519,-10.81851852,-6.981481481,-6.633333333,-7.388888889,-8.881481481,-5.492592593,6.5,12.86426,2.3,14.4,13.8,-35.1,-30.7,-31.7,-28.73321,-35.8,-33.9,-29.8,-1.24,0.327,0.507,0.303,0.388,-0.44,-0.115,0.35,-0.66,-0.4,-0.71,-0.156,63,0,115,127.6666667,0,259
Mar-06,2006,3,32.92725,8.1,0.69998,16.1,9.7,7.2,-7.106451613,-8.003225806,-3.812903226,-1.04748,-5.141935484,-7.492256571,-7.858064516,-7.503225806,-4.783870968,-3.7,-5.412903226,-6.703225806,-4.35483871,10.5,12.963,7.9,11.5,10.9,-26.2,-23.1,-19.9,-16.73485,-24.8,-20.6,-21.4,-1.12,-0.295,-0.351,-0.194,-0.308,-0.56,1.319,0.27,-0.48,-0.58,-0.73,-1.604,79,0,123,178.6666667,0,335
Apr-06,2006,4,42.508,37.3,29.60001,29.6,53.3,29.4,-0.673333333,-0.826666667,4.073333333,7.81194,2.303333333,1.718882301,-1.176666667,0.046666667,3.083333333,4.563333333,2.506666667,0.25,7.04,19.1,23.30037,17.2,23.1,23.6,-15.6,-15.3,-8.7,-4.74337,-13.2,-8.7,-6.3,0.57,-0.34,-0.358,-0.231,-0.336,0.2,1.168,0.46,-0.22,-0.26,-0.3,0.138,66.33333333,70.5,122,187.6666667,177,353
May-06,2006,5,166.4125,45.4,66.60001,24.1,62,37,3.21,3.72,8.623333333,12.0324,6.836666667,4.636021506,2.913333333,3.456666667,7.296666667,9.02,6.82,4.723333333,11.86333333,26.9,30.32118,24.8,29.3,30.9,-10.2,-8.9,-5.3,-1.89588,-6.6,-7,-4.7,-0.22,-0.129,-0.284,-0.061,-0.163,-1.03,-0.957,0.52,0,-0.14,-0.11,0.156,0,0,110,0,0,396
Jun-06,2006,6,245.37625,47.6,71.69998,45,151,122.8,7.843333333,8.44,12.93666667,11.281122,11.90333333,6.360971097,7.903333333,7.533333333,10.87,12.63,11.05333333,8.34,15.02666667,29.8,23.836156,28.3,30.8,29.4,-1.3,-2.5,0.4,-1.037142,-2.1,-0.7,2.7,-0.41,0.336,0.091,0.185,0.224,-1.02,-0.976,0.59,0.16,-0.02,0.09,1.071,0,0,14,0,0,55
Jul-06,2006,7,140.1416,54,51.30002,33,21.2,51.4,12.58709677,12.11612903,16.80967742,18.15606,15.40645161,21.10277,12.03548387,11.74516129,14.99354839,14.81290323,14.84193548,11.67419355,18.50967742,33.2,31.85272,31.6,28.2,32,1,0.5,3,6.67178,0.5,4.5,6.8,0.83,0.283,0.377,0.283,0.35,1.29,-0.899,0.63,0.21,-0.01,0.03,0.103,0,0,0,0,0,0
Aug-06,2006,8,92.388,43.4,89.10001,60.6,5.7,33.2,9.646666667,8.690322581,12.14333333,14.62372,10.96451613,9.30867,9.18,9.506666667,11.77096774,11.69,10.62903226,8.561290323,15.73548387,29,30.04629,27.1,26.3,32.5,-1.2,-4.1,-0.8,2.88346,-2.1,-0.3,3.9,-2.47,-0.53,-0.466,-0.582,-0.554,-1.45,-1.754,0.69,0.45,0.36,0.37,-0.265,0,0,0,0,0,0
Sep-06,2006,9,83.28,71.5,75.89996,17.2,0,62,6.565517241,5.934482759,9.865517241,12.1126,8.768965517,7.808173333,6.482758621,6.813793103,8.548275862,8.717241379,8.634482759,5.979310345,11.92068966,28.6,28.71648,27.8,25.6,30.4,-3.4,-6.6,-2.4,-0.03807,-2.5,-2.2,-1.6,-1.02,-0.901,-0.997,-0.968,-1.001,0.31,-0.604,0.63,0.57,0.71,0.63,0.606,0,0,0,0,0,0
Oct-06,2006,10,0,15.5,26.80005,17.8,46.5,24.2,-1.396774194,-2.119354839,2.461290323,4.43995,0.551612903,-4.373858925,-1.761290323,-0.729032258,1.006451613,1.877419355,0.970967742,-0.429032258,3.167741935,18.2,20.16251,16.9,18.1,21.9,-24.7,-25.7,-23.9,-18.96577,-22.8,-23.4,-16,-1.97,-0.219,-0.169,-0.486,-0.297,-0.76,-1.515,0.67,0.66,0.85,0.76,-1.029,0,0,0,0,0,0
Nov-06,2006,11,0,30.6,34.09998,66.2,8.6,21.6,-9.333333333,-10.02,-6.733333333,-4.75248,-8.053333333,-10.33673045,-9.963333333,-8.493333333,-6.023333333,-6.263333333,-7.31,-8.303333333,-6.576666667,8.3,13.04381,4.1,15.1,14.4,-37.1,-33,-30.9,-30.79238,-33,-34.8,-30.1,2,-0.527,-0.442,-0.671,-0.568,-1.34,0.051,0.66,0.76,0.93,0.98,0.521,0,0,0,0,0,0
Dec-06,2006,12,0,17.62,37.5,19.5,6.4,4.8,-8.7,-8.793548387,-5.851612903,-0.56547,-9.416129032,-9.500298065,-9.512903226,-5.987096774,-2.903225806,-3.34516129,-4.012903226,-5.409677419,-1.722580645,5.2,11.34708,0.8,9.8,11.3,-22.5,-21.6,-22.3,-18.90042,-24.9,-21.7,-19.3,3.03,-0.429,-0.296,-0.532,-0.445,1.55,-0.394,0.5,0.82,1.06,1.1,2.282,0,0,0,0,0,0
Jan-07,2007,1,0,17.72,87,41.9,9.5,7.6,-10.91290323,-11.07096774,-8.65483871,-4.66359,-12.26774194,-10.26376723,-11.10967742,-9.296774194,-5.5,-4.941935484,-8.206451613,-7.65483871,-3.403225806,7.8,5.318178,4.9,12.5,13.1,-33.4,-30.5,-32.9,-17.59856,-31.9,-30.3,-26.1,1.76,-0.657,-0.468,-0.64,-0.635,0.27,-0.829,0.6,0.53,0.63,0.59,2.034,0,0,0,0,0,0
