,Year,Month,Flow,Banff_precip,Lake Louise_precip,Calgary Intl A_precip,Lake Louise_avetemp_avg_temp,Calgary Intl A_avetemp_avg_temp,Lake Louise_max_temp,Calgary Intl A_max_temp,Lake Louise_min_temp,Calgary Intl A_min_temp,nao.long,pdo.timeseries.cobe2-sst,pdo.timeseries.ersstv5,pdo.timeseries.hdsst1-1,pdo.timeseries.sstens,pna,SOI.dp3,amo,nino4.long.anom,nino3.long.anom,nino34.long.anom,AO
1976-03-01,1976.0,3.0,23.8925,29.5,38.5,10.4,-9.0,-3.3,9.4,15.0,-38.9,-32.2,1.87,-0.999,-0.942,-1.081,-1.071,-1.78,1.334,-0.38,-0.59,-0.57,-0.68,0.587
1976-04-01,1976.0,4.0,35.58,21.8,6.0,13.7,0.8,6.2,17.8,22.2,-16.7,-6.7,-1.53,-0.969,-1.027,-1.023,-1.077,0.92,0.24,-0.3,-0.51,-0.23,-0.42,0.44
1976-05-01,1976.0,5.0,172.7,86.1,18.4,55.9,6.0,11.8,20.6,27.2,-5.6,-1.1,1.2,-0.901,-0.795,-0.618,-0.826,0.58,0.501,-0.43,-0.52,-0.07,-0.49,0.06
1976-06-01,1976.0,6.0,206.125,51.8,94.0,60.5,7.2,11.5,27.8,26.1,-4.4,0.0,1.76,-0.976,-1.028,-0.958,-1.044,-1.32,-0.159,-0.42,-0.46,0.61,0.0,0.328
1976-07-01,1976.0,7.0,248.5,40.1,90.9,69.6,10.9,16.6,26.1,29.4,-2.2,4.4,-0.57,0.49,0.368,0.652,0.524,-0.12,-1.238,-0.24,-0.49,0.85,0.15,-0.325
1976-08-01,1976.0,8.0,196.975,79.0,28.4,92.5,11.3,16.1,25.0,30.6,-1.7,3.9,0.62,1.093,1.023,1.249,1.145,-0.62,-1.459,-0.06,-0.45,0.97,0.31,0.559
1976-09-01,1976.0,9.0,148.375,79.2,73.2,38.1,8.9,13.3,25.0,28.9,-3.3,0.6,-3.46,0.776,0.732,0.854,0.807,-0.04,-1.292,-0.18,-0.05,0.94,0.57,-0.743
1976-10-01,1976.0,10.0,0.0,9.4,24.8,15.5,0.5,4.1,17.8,23.9,-23.9,-15.0,-0.64,1.2,1.235,1.353,1.318,0.91,0.13,-0.17,0.15,1.1,0.86,-0.804
1976-11-01,1976.0,11.0,0.0,15.7,124.0,21.1,-7.5,-0.1,7.8,17.8,-27.2,-17.8,1.5,1.274,1.215,1.457,1.392,1.72,0.761,-0.34,0.31,1.05,0.88,-0.087
1976-12-01,1976.0,12.0,0.0,21.1,22.0,10.9,-9.8,-4.2,3.0,12.8,-24.0,-23.3,-3.63,1.073,0.97,1.151,1.138,0.21,-0.48,-0.36,0.05,0.76,0.64,-2.074
1977-01-01,1977.0,1.0,0.0,19.7,54.5,22.5,-15.5,-8.1,1.0,8.9,-35.0,-27.2,-2.36,1.1,1.051,1.23,1.195,1.6,-0.393,-0.29,0.04,0.95,0.84,-3.767
1977-02-01,1977.0,2.0,0.0,6.4,14.0,0.2,-7.4,2.0,8.0,13.4,-23.0,-8.9,0.28,1.292,1.349,1.369,1.433,2.43,0.647,-0.23,0.09,0.61,0.55,-2.01
1977-03-01,1977.0,3.0,22.205,29.0,24.0,6.4,-7.1,-1.4,9.0,12.1,-32.0,-15.1,1.33,0.652,0.689,0.743,0.732,-0.69,-1.202,-0.06,0.03,0.4,0.4,0.344
1977-04-01,1977.0,4.0,28.95,8.7,22.4,5.6,1.6,7.3,26.1,27.8,-17.2,-10.3,1.07,0.218,0.075,0.053,0.123,-0.32,-1.173,-0.08,-0.13,-0.51,-0.25,1.329
1977-05-01,1977.0,5.0,95.865,82.9,24.4,97.0,5.2,9.6,18.0,23.4,-6.0,-0.4,-1.62,0.009,-0.105,-0.072,-0.056,-0.56,-1.185,-0.13,-0.11,-0.22,-0.03,0.104
1977-06-01,1977.0,6.0,195.45,32.2,42.6,29.3,10.1,15.2,28.0,33.1,-5.5,0.7,-0.89,0.301,0.292,0.426,0.369,0.57,-2.327,-0.05,0.12,0.16,0.36,-0.226
1977-07-01,1977.0,7.0,116.5,43.0,65.1,63.3,10.8,15.5,26.5,30.3,-3.0,3.1,-1.14,0.27,0.382,0.233,0.322,-1.04,-1.453,-0.04,0.36,0.15,0.45,-0.492
1977-08-01,1977.0,8.0,124.625,91.9,74.4,92.1,10.9,12.7,26.5,24.9,-2.0,1.5,-1.42,0.65,0.51,0.556,0.6,2.2,-1.422,-0.16,0.39,-0.21,0.25,-1.412
1977-09-01,1977.0,9.0,80.395,51.1,34.1,77.5,5.6,8.9,19.0,23.7,-6.0,-0.7,1.64,0.151,-0.095,-0.036,0.026,-0.72,-0.946,-0.17,0.49,0.01,0.44,0.586
1977-10-01,1977.0,10.0,0.0,7.0,8.2,4.3,0.6,5.4,15.0,21.0,-11.5,-9.7,0.45,-0.163,-0.337,-0.187,-0.236,1.25,-1.386,-0.12,0.48,0.55,0.89,-0.009
1977-11-01,1977.0,11.0,0.0,41.8,17.7,8.6,-10.2,-4.8,4.0,11.7,-35.0,-27.6,0.37,0.079,0.014,0.236,0.098,-0.22,-1.556,-0.04,0.62,0.58,1.03,0.605
1977-12-01,1977.0,12.0,0.0,45.8,53.0,13.7,-17.5,-13.7,1.0,8.3,-43.0,-36.7,-0.25,0.221,0.149,0.169,0.183,-0.8,-1.228,-0.1,0.73,0.53,1.09,-0.24
1978-01-01,1978.0,1.0,0.0,22.6,48.0,28.4,-17.1,-15.6,0.0,3.6,-36.0,-30.1,0.46,0.756,0.71,0.814,0.805,0.13,-0.48,-0.01,0.48,0.44,0.72,-0.347
1978-02-01,1978.0,2.0,0.0,8.9,29.0,10.8,-10.8,-11.4,6.0,8.5,-35.0,-33.7,-1.99,0.977,0.925,0.959,1.01,1.4,-2.632,-0.01,0.38,0.23,0.51,-3.014
1978-03-01,1978.0,3.0,31.74,23.6,25.5,6.6,-4.2,-2.1,12.0,15.6,-33.0,-27.7,3.1,1.324,1.307,1.309,1.392,-0.18,-0.818,-0.04,0.03,-0.14,0.06,0.502
1978-04-01,1978.0,4.0,37.436,40.7,66.3,79.2,0.9,3.5,17.0,19.7,-16.0,-7.2,-3.12,1.123,1.165,1.145,1.207,-0.19,-0.878,-0.05,-0.08,-0.72,-0.37,-0.967
1978-05-01,1978.0,5.0,98.685,51.1,26.6,75.8,4.4,8.8,20.0,23.8,-8.0,-1.6,0.37,1.02,1.027,1.149,1.12,-0.73,1.498,-0.15,-0.06,-0.81,-0.49,0.059
1978-06-01,1978.0,6.0,279.825,60.3,112.0,59.6,10.0,14.2,26.5,28.4,-4.5,0.8,0.14,0.348,0.575,0.779,0.605,-0.92,0.402,-0.19,-0.33,-0.7,-0.45,0.635
1978-07-01,1978.0,7.0,207.64,26.2,105.1,55.8,12.9,16.3,28.0,31.4,1.0,3.7,-0.33,-0.671,-0.8,-0.995,-0.863,-2.43,0.529,-0.27,-0.25,-0.72,-0.48,-0.604
1978-08-01,1978.0,8.0,115.12,44.4,70.3,104.7,10.0,14.7,29.5,31.3,-3.0,3.0,0.05,-0.152,-0.305,-0.247,-0.256,0.02,0.12,-0.2,-0.37,-0.72,-0.62,-0.354
1978-09-01,1978.0,9.0,96.87,48.0,51.1,82.3,6.7,11.0,19.5,27.7,-6.0,-0.8,1.96,-0.153,-0.348,-0.343,-0.308,1.38,0.058,-0.12,-0.45,-0.47,-0.6,-0.099
1978-10-01,1978.0,10.0,0.0,46.3,37.7,8.6,1.2,7.0,17.0,23.9,-15.0,-7.3,0.02,0.237,0.331,0.316,0.311,0.69,-0.76,-0.07,-0.31,-0.14,-0.34,0.895
1978-11-01,1978.0,11.0,0.0,51.2,36.4,12.7,-11.5,-5.0,11.0,20.8,-37.0,-26.5,3.91,0.245,0.256,0.172,0.238,-0.48,-0.281,0.11,-0.16,-0.02,-0.15,2.47
1978-12-01,1978.0,12.0,0.0,15.8,44.5,8.7,-16.3,-9.1,-2.0,8.0,-42.0,-30.5,-2.08,-0.305,-0.284,-0.334,-0.334,-1.02,-0.21,0.01,-0.1,0.26,0.07,-0.98
1979-01-01,1979.0,1.0,0.0,4.7,100.5,7.3,-21.7,-13.8,-4.0,5.6,-40.0,-32.5,-3.22,-0.221,0.002,-0.112,-0.122,-1.54,-0.452,-0.03,0.18,-0.09,0.05,-2.233
1979-02-01,1979.0,2.0,0.0,33.1,21.0,8.0,-14.4,-16.8,4.0,6.5,-38.0,-33.8,-0.62,-0.806,-0.765,-0.828,-0.85,-2.73,0.608,-0.05,0.3,-0.2,0.09,-0.697
1979-03-01,1979.0,3.0,30.9,10.5,55.0,10.2,-5.9,-0.3,10.0,17.7,-30.0,-23.1,0.54,-0.29,-0.224,-0.313,-0.298,0.08,-0.488,-0.15,0.22,-0.08,0.13,-0.814
1979-04-01,1979.0,4.0,31.968,36.0,31.4,37.0,-0.9,1.3,16.0,19.6,-25.0,-14.5,-0.79,0.083,0.195,0.007,0.1,-0.15,-0.646,-0.07,0.07,0.24,0.17,-1.157
1979-05-01,1979.0,5.0,101.4875,35.2,26.3,41.4,4.3,7.5,22.0,26.8,-10.0,-2.5,1.0,0.83,0.84,0.802,0.863,1.27,0.459,0.02,-0.13,0.08,-0.09,-0.25
1979-06-01,1979.0,6.0,201.125,26.6,62.4,47.5,9.1,13.6,25.5,29.9,-4.0,-0.3,0.45,0.464,0.475,0.41,0.483,-1.64,0.58,0.09,-0.15,0.3,0.04,0.933
1979-07-01,1979.0,7.0,149.94,12.6,50.4,46.3,12.4,16.9,31.5,34.3,-2.0,2.9,2.53,0.54,0.627,0.352,0.565,0.51,-0.764,-0.02,-0.06,-0.04,-0.2,0.039
1979-08-01,1979.0,8.0,96.7425,42.7,165.3,28.5,12.0,15.8,26.5,28.4,-2.0,4.3,-0.85,0.674,0.469,0.583,0.624,0.67,-0.692,-0.11,-0.13,0.47,0.21,-0.684
1979-09-01,1979.0,9.0,63.865,30.0,26.8,19.9,7.3,13.6,24.5,30.6,-7.5,-0.5,1.12,1.393,1.127,1.213,1.332,1.02,0.113,-0.03,-0.15,0.81,0.48,-0.046
1979-10-01,1979.0,10.0,0.0,22.9,42.1,19.8,2.3,6.6,19.0,27.9,-13.0,-11.7,-1.95,1.352,1.302,1.386,1.429,1.85,-0.367,0.07,0.02,0.57,0.32,-1.243
1979-11-01,1979.0,11.0,0.0,2.2,55.0,4.3,-9.9,-0.8,5.0,19.0,-27.0,-18.6,1.95,0.873,0.805,0.631,0.815,0.51,-0.612,0.1,0.06,0.52,0.35,0.475
1979-12-01,1979.0,12.0,0.0,101.8,40.0,15.0,-11.3,-4.8,3.0,12.7,-39.0,-33.1,2.07,0.457,0.378,0.484,0.466,-0.68,-0.896,0.14,0.5,0.58,0.69,1.295
1980-01-01,1980.0,1.0,0.0,19.2,94.5,12.6,-19.3,-13.3,-0.5,10.2,-43.0,-32.1,-1.8,0.335,0.36,0.39,0.394,-1.01,0.275,0.17,0.44,0.42,0.55,-2.066
1980-02-01,1980.0,2.0,0.0,14.7,59.0,10.6,-10.4,-6.7,5.0,8.7,-34.5,-25.1,0.7,0.876,0.863,0.985,0.973,2.03,-0.017,0.12,0.6,0.02,0.33,-0.934
1980-03-01,1980.0,3.0,23.2,39.8,24.0,14.0,-8.2,-4.8,6.0,10.6,-35.5,-24.2,-0.68,0.842,0.797,0.895,0.904,-0.64,-1.065,0.0,0.4,-0.13,0.09,-1.433
1980-04-01,1980.0,4.0,54.196,12.2,20.9,22.2,1.6,8.0,20.0,26.3,-21.0,-8.7,0.03,1.112,1.023,0.895,1.077,1.66,-1.595,0.2,0.3,0.04,0.2,-0.419
1980-05-01,1980.0,5.0,213.825,87.6,78.3,95.1,6.8,11.2,21.5,27.1,-5.0,-1.7,-2.26,0.993,1.036,1.086,1.1,-0.16,-0.349,0.32,0.35,0.07,0.13,-1.155
1980-06-01,1980.0,6.0,275.8,92.0,72.6,103.6,9.2,13.5,23.0,25.6,-3.0,3.6,-0.21,-0.205,-0.39,-0.273,-0.293,-0.81,-0.679,0.16,0.24,0.35,0.37,0.721
1980-07-01,1980.0,7.0,137.54,30.7,47.7,50.0,10.9,16.2,28.0,29.7,-2.5,4.5,-0.91,0.103,0.1,0.024,0.088,-0.81,-0.144,0.06,0.17,-0.1,0.02,-0.622
1980-08-01,1980.0,8.0,100.67,63.6,34.7,31.3,7.9,12.7,23.5,26.2,-5.0,-1.8,0.3,0.376,0.184,0.383,0.334,-2.03,-0.056,0.01,-0.09,-0.18,-0.23,-0.185
1980-09-01,1980.0,9.0,77.0425,63.6,15.5,41.0,5.9,10.9,23.0,29.7,-6.0,-1.1,1.72,0.294,0.161,0.312,0.266,-0.08,-0.538,0.03,-0.1,-0.04,-0.12,0.313
1980-10-01,1980.0,10.0,0.0,11.4,70.1,31.2,2.5,7.9,23.0,28.7,-13.0,-9.8,-0.87,1.224,1.265,1.412,1.357,2.87,-0.337,0.06,0.1,-0.26,-0.11,-0.521
1980-11-01,1980.0,11.0,0.0,49.2,146.0,16.2,-6.2,1.5,14.0,19.7,-27.0,-20.4,-2.06,1.001,0.874,1.104,1.032,1.28,-0.472,-0.08,0.27,0.01,0.1,-1.361
1980-12-01,1980.0,12.0,0.0,69.9,91.0,18.4,-12.7,-9.6,7.0,17.4,-40.0,-34.1,1.55,0.632,0.476,0.891,0.681,-0.57,-0.209,-0.1,0.13,0.2,0.36,-0.057
1981-01-01,1981.0,1.0,0.0,12.4,15.3,4.7,-10.7,-1.1,3.0,16.3,-29.0,-17.6,1.0,1.289,1.167,1.44,1.378,2.46,0.272,0.02,-0.11,-0.74,-0.45,-0.116
1981-02-01,1981.0,2.0,0.0,11.3,27.5,8.7,-9.7,-3.0,5.5,14.0,-39.5,-27.3,1.04,1.393,1.32,1.544,1.498,0.21,-0.469,0.0,-0.03,-0.65,-0.45,-0.332
1981-03-01,1981.0,3.0,26.4475,5.8,51.0,35.6,-6.1,2.1,10.0,16.6,-28.0,-13.1,0.01,1.403,1.35,1.474,1.486,1.27,-2.009,0.18,0.18,-0.24,-0.02,-1.645
1981-04-01,1981.0,4.0,32.222,22.7,33.0,2.6,-2.2,5.6,16.0,22.7,-19.0,-10.8,-3.04,1.317,1.228,1.43,1.385,-1.23,-0.604,0.08,-0.08,-0.33,-0.17,0.43
1981-05-01,1981.0,5.0,271.495,149.7,44.6,142.1,4.2,10.0,19.5,24.2,-10.5,-2.6,0.05,1.503,1.379,1.522,1.55,1.83,0.817,0.11,-0.05,-0.21,-0.11,0.18
1981-06-01,1981.0,6.0,249.95,47.3,72.9,68.9,6.0,12.3,22.5,27.0,-6.0,1.4,-1.57,1.815,1.708,2.107,1.971,-0.1,1.281,0.11,-0.28,-0.03,-0.15,-0.438
1981-07-01,1981.0,7.0,319.78,112.2,28.8,127.0,10.2,15.2,27.0,30.0,-7.0,4.3,1.74,0.958,1.001,1.191,1.114,-1.02,0.873,0.02,-0.42,-0.34,-0.43,0.561
1981-08-01,1981.0,8.0,184.55,13.2,35.8,28.4,14.0,17.6,29.0,31.0,0.5,1.9,1.01,0.759,0.54,0.72,0.724,-1.54,0.404,-0.04,-0.31,-0.32,-0.18,-0.244
1981-09-01,1981.0,9.0,97.085,6.8,19.0,40.1,7.4,12.2,28.0,32.2,-7.0,-1.7,0.27,0.833,0.784,0.964,0.926,0.08,0.52,0.05,-0.17,0.04,-0.07,-1.04
1981-10-01,1981.0,10.0,0.0,24.9,37.7,38.2,1.2,5.3,12.0,20.9,-12.0,-6.3,-1.06,0.247,0.171,0.139,0.198,-1.43,-0.705,-0.09,-0.13,0.11,-0.03,-1.167
1981-11-01,1981.0,11.0,0.0,5.8,80.5,7.0,-4.2,1.9,13.0,20.0,-22.5,-16.4,1.66,0.598,0.618,0.688,0.676,1.19,0.075,0.09,-0.11,-0.1,-0.27,-0.188
1981-12-01,1981.0,12.0,0.0,23.6,53.0,4.0,-14.0,-7.8,0.0,11.6,-32.5,-30.9,-2.2,0.588,0.61,0.765,0.679,-0.42,0.405,0.24,0.1,0.29,0.07,-1.216
1982-01-01,1982.0,1.0,0.0,33.4,70.0,22.6,-17.7,-19.0,2.5,7.2,-43.5,-35.6,-0.72,0.198,0.204,0.222,0.218,-1.75,0.867,0.06,-0.13,0.2,-0.04,-0.883
1982-02-01,1982.0,2.0,0.0,21.6,36.0,10.4,-12.8,-10.9,3.0,11.1,-38.0,-28.9,2.25,0.157,0.077,0.058,0.097,-1.2,-0.034,0.0,-0.06,0.01,-0.13,0.974
1982-03-01,1982.0,3.0,24.39,49.5,3.5,27.0,-8.3,-4.8,10.5,9.6,-27.0,-22.2,1.66,0.044,0.045,0.004,0.033,-1.66,0.052,0.09,0.18,-0.11,-0.02,1.074
1982-04-01,1982.0,4.0,30.042,23.9,16.6,12.0,-3.3,1.1,13.0,22.4,-25.5,-18.7,-0.99,-0.147,-0.271,-0.347,-0.257,-2.08,-0.456,-0.05,0.37,0.2,0.24,1.454
1982-05-01,1982.0,5.0,90.725,51.7,40.2,81.8,4.4,8.5,20.0,25.6,-7.0,-3.4,1.1,-0.559,-0.662,-0.625,-0.649,-0.53,-0.735,-0.09,0.52,0.63,0.65,-0.209
1982-06-01,1982.0,6.0,314.5,58.9,49.0,86.8,11.4,14.0,26.0,29.7,-3.5,0.3,-1.86,-0.424,-0.501,-0.547,-0.523,2.17,-2.488,-0.15,0.62,0.89,0.92,-1.18
1982-07-01,1982.0,7.0,201.22,46.8,79.8,75.1,10.8,16.0,26.5,30.0,-2.0,5.0,-0.65,0.675,0.576,0.748,0.675,0.49,-1.89,-0.2,0.22,0.62,0.64,0.005
1982-08-01,1982.0,8.0,115.575,44.3,46.4,24.0,10.3,15.0,26.5,28.6,-0.5,3.3,1.45,0.634,0.397,0.663,0.569,0.31,-2.662,-0.3,0.26,1.12,0.93,0.362
1982-09-01,1982.0,9.0,96.72,49.6,47.4,62.8,7.1,11.0,23.5,28.5,-7.5,-3.7,1.08,1.118,0.883,1.13,1.089,0.83,-2.122,-0.22,0.38,1.81,1.39,0.558
1982-10-01,1982.0,10.0,0.0,15.0,32.2,3.7,1.3,6.4,20.0,25.4,-11.0,-9.4,0.32,0.635,0.441,0.506,0.545,-0.86,-2.204,-0.23,0.85,2.34,2.0,-0.211
1982-11-01,1982.0,11.0,0.0,21.2,27.0,6.6,-11.1,-5.1,4.0,13.8,-30.5,-22.6,1.71,-0.072,-0.231,-0.311,-0.211,-0.47,-3.248,-0.26,0.62,2.69,2.07,0.661
1982-12-01,1982.0,12.0,0.0,15.3,46.5,8.1,-13.1,-4.6,-1.0,10.8,-30.5,-17.8,2.64,0.107,0.161,0.163,0.164,0.45,-2.476,-0.17,0.66,3.07,2.33,0.967
1983-01-01,1983.0,1.0,0.0,25.4,25.5,8.8,-10.1,-4.6,2.5,10.7,-28.0,-25.6,4.82,0.444,0.329,0.373,0.42,0.87,-3.362,-0.03,0.76,2.9,2.43,1.359
1983-02-01,1983.0,2.0,0.0,6.9,13.0,5.6,-6.1,-1.7,10.0,15.0,-30.0,-15.5,-1.25,1.056,0.944,1.038,1.084,1.44,-3.463,0.1,0.73,2.44,2.22,-1.806
1983-03-01,1983.0,3.0,22.1575,8.9,77.0,22.7,-4.1,-2.6,8.5,15.4,-23.0,-17.2,1.79,1.707,1.735,1.674,1.813,2.03,-3.255,0.24,0.52,2.01,1.69,-0.567
1983-04-01,1983.0,4.0,38.556,26.2,35.0,55.2,0.6,4.3,15.0,21.8,-16.0,-7.8,-1.01,1.531,1.445,1.473,1.577,0.98,-1.405,0.17,0.26,1.73,1.12,-0.738
1983-05-01,1983.0,5.0,124.96,22.5,34.0,9.6,6.5,10.0,26.5,27.4,-5.5,-5.8,-0.57,1.257,1.181,1.335,1.351,-0.08,0.787,0.05,0.29,1.96,1.12,-0.441
1983-06-01,1983.0,6.0,201.225,92.0,65.0,47.8,9.5,14.0,26.0,26.7,-2.0,3.4,0.54,1.791,1.756,1.805,1.904,2.1,-0.584,0.05,0.03,1.74,0.62,0.313
1983-07-01,1983.0,7.0,192.76,56.3,77.7,59.0,11.4,16.5,28.0,31.3,1.0,5.0,-0.75,2.429,2.273,2.757,2.627,0.82,-0.704,0.08,-0.34,1.03,-0.11,0.131
1983-08-01,1983.0,8.0,118.65,47.1,55.5,42.0,13.1,18.3,27.5,34.5,-1.5,5.0,0.56,1.507,1.302,1.642,1.572,0.5,-0.365,0.03,-0.36,0.83,-0.13,1.098
1983-09-01,1983.0,9.0,73.4425,34.5,12.7,16.0,5.0,9.9,20.0,27.5,-9.5,-8.6,-0.65,0.75,0.669,0.721,0.756,-1.37,0.913,-0.02,-0.64,0.18,-0.5,0.167
1983-10-01,1983.0,10.0,0.0,11.4,27.8,4.1,0.7,6.0,14.0,23.4,-10.0,-8.1,2.06,0.857,0.702,0.87,0.865,0.26,0.34,0.03,-0.86,-0.49,-1.03,1.369
1983-11-01,1983.0,11.0,0.0,16.6,54.0,10.6,-4.7,-2.2,5.0,18.2,-22.0,-25.3,-2.28,1.058,1.032,1.104,1.126,1.75,-0.115,0.09,-0.89,-0.79,-1.13,-0.688
1983-12-01,1983.0,12.0,0.0,11.3,45.5,13.4,-20.4,-17.1,-3.5,4.9,-42.0,-36.5,0.83,1.312,1.389,1.257,1.4,-0.61,-0.167,0.17,-0.68,-0.62,-0.95,0.186
1984-01-01,1984.0,1.0,0.0,32.5,56.0,9.9,-10.3,-3.6,3.0,12.7,-37.5,-26.5,2.53,1.225,1.178,1.216,1.286,0.6,-0.033,0.09,-0.7,-0.61,-0.8,0.905
1984-02-01,1984.0,2.0,0.0,15.2,47.0,2.6,-7.7,1.0,5.0,17.4,-25.5,-11.3,1.73,1.031,1.046,1.099,1.129,0.73,0.434,0.07,-0.65,-0.44,-0.53,-0.303
1984-03-01,1984.0,3.0,20.49,21.6,62.3,20.3,-3.6,-1.7,8.0,14.1,-22.5,-25.2,-2.12,1.362,1.381,1.366,1.461,1.08,-0.847,-0.04,-0.76,-0.25,-0.48,-2.386
1984-04-01,1984.0,4.0,29.536,21.2,27.7,15.5,0.5,5.4,18.5,27.1,-13.0,-8.1,0.33,1.163,1.001,0.967,1.104,1.41,0.387,-0.04,-0.85,-0.43,-0.6,-0.284
1984-05-01,1984.0,5.0,55.445,53.8,44.9,65.8,3.6,8.7,20.0,26.8,-7.5,-4.5,-2.34,0.998,0.942,0.905,0.997,0.37,-0.034,-0.03,-0.85,-0.77,-0.64,0.479
1984-06-01,1984.0,6.0,216.025,46.0,22.3,73.0,8.9,13.8,24.0,30.2,-4.5,2.3,0.33,0.239,0.074,-0.018,0.095,-0.36,-1.219,-0.32,-0.78,-1.1,-0.9,0.007
1984-07-01,1984.0,7.0,174.16,26.4,5.3,24.6,12.5,17.4,29.5,35.3,-1.5,3.4,0.93,0.152,0.098,-0.085,0.075,-2.61,0.121,-0.26,-0.51,-0.59,-0.4,0.019
1984-08-01,1984.0,8.0,113.7975,73.0,29.2,16.4,11.8,17.4,27.0,31.4,-2.0,-0.5,1.0,0.622,0.505,0.41,0.558,-1.14,0.098,-0.1,-0.57,-0.5,-0.4,0.466
1984-09-01,1984.0,9.0,82.085,52.6,14.6,108.2,4.5,7.5,19.5,27.8,-13.0,-7.7,-1.31,0.741,0.479,0.527,0.622,-0.02,0.171,-0.1,-0.34,-0.39,-0.35,-0.413
1984-10-01,1984.0,10.0,0.0,24.5,41.8,18.3,-1.0,1.9,21.0,26.7,-32.0,-25.7,1.66,0.721,0.7,0.555,0.703,-0.53,-0.607,-0.19,-0.7,-0.86,-0.83,-0.27
1984-11-01,1984.0,11.0,0.0,19.4,54.5,5.3,-9.1,-5.4,3.0,11.7,-30.5,-27.0,-1.16,0.568,0.636,0.508,0.593,0.39,0.117,-0.25,-0.91,-0.98,-1.18,-0.966
1984-12-01,1984.0,12.0,0.0,51.8,93.0,7.3,-19.1,-12.5,-1.5,16.1,-40.0,-36.2,1.52,0.397,0.476,0.392,0.43,-1.9,-0.239,-0.16,-1.11,-1.36,-1.53,0.446
1985-01-01,1985.0,1.0,0.0,0.6,40.0,3.4,-14.9,-5.2,0.0,10.8,-39.0,-27.1,-2.87,0.818,0.831,0.842,0.875,1.44,-0.548,-0.22,-0.53,-1.01,-0.89,-2.806
1985-02-01,1985.0,2.0,0.0,8.8,48.0,15.9,-13.3,-8.4,3.0,11.9,-39.0,-32.2,-0.24,0.55,0.587,0.547,0.588,-0.99,0.787,-0.26,-0.6,-1.02,-0.91,-1.44
1985-03-01,1985.0,3.0,18.3875,8.8,37.0,2.8,-6.2,-0.6,11.0,16.5,-27.5,-18.6,0.07,-0.068,-0.038,-0.052,-0.064,-1.19,0.2,-0.24,-0.78,-0.94,-0.96,0.551
1985-04-01,1985.0,4.0,32.484,33.8,46.6,23.9,1.5,5.3,15.5,23.5,-12.0,-4.6,0.34,-0.055,-0.182,-0.114,-0.131,-1.27,1.421,-0.33,-0.84,-0.98,-0.98,0.652
1985-05-01,1985.0,5.0,136.3325,65.4,64.8,21.9,6.9,11.8,24.44,27.1,-6.5,0.0,-2.13,-0.186,-0.271,-0.28,-0.279,-0.82,-0.146,-0.29,-0.75,-1.11,-0.9,-0.432
1985-06-01,1985.0,6.0,177.55,51.8,45.5,40.9,8.7,13.1,25.0,30.8,-7.0,0.3,-1.08,0.304,0.338,0.362,0.345,1.28,-1.395,-0.07,-0.74,-0.85,-0.76,-0.347
1985-07-01,1985.0,7.0,138.72,15.0,37.260000000000005,53.2,14.0,18.4,28.0,34.0,-0.5,5.4,1.09,0.974,0.84,0.897,0.957,-0.19,-0.198,-0.07,-0.43,-0.9,-0.61,-0.39
1985-08-01,1985.0,8.0,106.65,77.4,93.2,66.2,9.1,14.3,26.0,29.1,-3.0,2.2,2.33,0.943,0.687,0.902,0.876,-0.53,0.662,-0.24,-0.3,-0.79,-0.49,-0.001
1985-09-01,1985.0,9.0,109.8125,74.6,39.5,123.8,3.0,6.8,20.0,20.1,-11.5,-9.0,0.0,0.705,0.565,0.614,0.655,-0.63,0.002,-0.19,-0.3,-0.74,-0.57,0.114
1985-10-01,1985.0,10.0,0.0,50.2,47.4,16.7,-1.9,4.7,14.0,19.0,-17.0,-8.6,0.14,0.466,0.441,0.276,0.423,-1.5,-0.76,-0.13,-0.28,-0.84,-0.64,1.035
1985-11-01,1985.0,11.0,0.0,19.4,123.5,11.3,-18.0,-12.6,2.0,11.6,-44.0,-33.8,-2.85,-0.288,-0.402,-0.582,-0.451,-1.83,-0.348,-0.16,-0.17,-0.68,-0.43,-1.218
1985-12-01,1985.0,12.0,0.0,0.8,39.32,8.7,-12.5,-2.9,3.0,14.8,-40.5,-31.0,-0.43,0.329,0.401,0.39,0.395,1.08,0.124,-0.18,-0.08,-0.67,-0.4,-1.948
1986-01-01,1986.0,1.0,0.0,14.8,41.78,0.7,-9.0,-0.8,7.0,13.7,-30.0,-15.7,1.46,0.968,1.053,0.853,1.024,0.6,0.824,-0.26,-0.37,-0.82,-0.79,-0.568
1986-02-01,1986.0,2.0,0.0,48.8,67.44,11.3,-13.1,-8.6,9.5,17.3,-33.0,-37.5,-4.02,1.546,1.57,1.611,1.678,0.41,-1.283,-0.25,-0.23,-0.54,-0.64,-2.904
1986-03-01,1986.0,3.0,29.3075,21.8,62.58,5.8,-2.1,2.9,11.0,19.3,-17.0,-11.6,2.86,1.947,1.769,1.913,1.993,0.51,-0.085,-0.29,-0.33,-0.47,-0.51,1.931
1986-04-01,1986.0,4.0,32.316,24.2,23.48,11.4,0.3,4.5,15.0,25.0,-17.0,-13.3,-0.93,1.41,1.261,1.305,1.397,-0.15,0.113,-0.31,-0.27,-0.45,-0.41,0.103
